backlash
-113.524361
-113.861378
-113.478502
-114.141523
-113.334847
-114.184831
-113.768997
-113.644850
-114.026036
-113.543194
-115.458694
-113.353479
-113.659705
-113.135025
-114.706546
-112.990281
-113.389399
-114.517196
-113.395066
-114.593079
-113.860433
-114.187246
-114.185363
-113.382560
-113.048070
-115.536018
-113.760236
-113.260809
-114.735403
-116.142019
-113.404051
-115.622036
-115.144914
-115.880327
-116.488053
-116.245791
-118.168248
-117.975419
-118.896360
-119.413443
-119.948851
-120.098417
-121.516078
-120.886013
-120.982389
-122.169297
-124.167557
-124.125564
-123.839794
-124.670596
-126.099784
-128.009888
-127.323821
-127.884829
-127.013563
-127.678279
-130.118992
-130.793860
-131.021770
-131.383127
-132.764768
-131.738321
-131.529968
-132.322534
-133.719105
-133.523002
-133.288453
-133.299660
-133.570509
-132.881286
-133.442872
-133.097812
-130.961384
-132.621496
-132.797932
-132.015105
-131.249256
-130.472059
-130.842148
-129.391070
-129.704525
-128.900179
-128.841756
-128.152805
-127.125686
-128.086463
-126.121491
-125.729056
-124.651618
-124.060207
-125.568872
-124.234877
-122.578086
-122.131235
-122.901999
-122.294926
-122.258049
-121.532404
-122.164508
-122.709914
-123.220708
-122.460440
-122.470376
-120.850774
-121.685393
-120.821085
-120.688673
-118.718856
-121.075552
-120.683021
-121.405427
-123.839903
-121.666351
-124.100838
-123.166854
-123.233652
-121.981841
-120.228526
-122.728164
-122.877487
-122.345388
-122.148653
-123.537766
-123.063315
-124.079391
-123.286808
-123.526753
-122.208175
-122.319656
-122.516459
-120.282223
-120.717282
-123.047418
-120.992461
-121.763284
-123.204825
-121.655802
-120.286209
-121.561467
-121.317276
-122.523463
-120.639307
-119.951926
-119.886780
-120.047708
-120.417759
-119.586077
-120.291623
-119.451673
-121.005775
-120.798970
-120.656023
-120.534937
-119.361798
-120.084219
-120.293486
-120.422835
-121.588452
-121.951660
-122.226155
-122.067815
-122.290604
-122.469650
-121.691660
-123.000989
-122.507472
-121.821076
-121.915797
-122.734861
-122.875611
-121.800102
-123.191558
-121.840562
-121.659583
-122.748162
-123.004312
-120.980384
-121.288266
-121.057347
-121.436969
-121.993096
-121.802370
-122.010471
-120.343426
-121.244659
-119.757391
-120.599656
-120.061566
-120.273210
-118.881288
-119.512994
-121.912245
-120.553604
-121.323325
-119.065592
-119.176941
-119.053203
-119.192703
-118.896096
-119.551313
-119.243695
-120.822484
-121.369380
-122.114435
-121.697707
-122.130033
-120.973517
-120.546109
-122.572140
-121.731620
-121.502802
-122.141182
-121.603124
-121.225512
-122.730190
-122.923781
-121.711029
-121.951569
-121.873067
-122.296759
-122.649945
-121.327163
-122.044790
-120.441506
-121.487350
-121.316549
-121.074156
-121.328974
-120.278789
-119.957916
-121.383555
-119.015236
-119.212780
-119.116572
-118.858482
-120.414924
-120.842487
-120.420693
-120.650914
-120.817824
-119.700811
-119.394267
-117.647772
-119.338698
-118.582836
-121.595453
-121.678014
-120.912999
-121.493665
-122.463299
-122.202479
-121.088132
-122.807231
-121.913531
-121.442984
-122.056996
-121.845226
-122.390278
-123.296792
-123.132187
-122.056223
-123.550654
-121.898507
-122.020670
-120.684321
-122.049897
-121.902198
-120.574800
-120.782022
-120.210472
-120.941359
-121.345154
-120.975404
-120.921523
-121.987605
-121.024114
-120.669006
-120.716265
-121.362311
-120.380639
-120.276902
-121.367760
-120.395761
-120.864248
-121.137057
-120.717748
-119.571835
-119.029935
-118.339063
-120.749319
-119.859391
-120.470813
-121.566898
-121.254390
-121.403035
-122.205294
-121.557178
-123.025107
-122.395392
-122.095953
-121.252185
-122.769751
-123.323663
-122.569310
-122.888567
-123.338482
-123.018173
-123.176577
-121.297176
-122.593834
-119.529724
-122.841198
-121.553957
-121.593214
-122.458883
-121.920702
-120.881936
-121.985076
-122.609802
-120.239364
-120.746384
-119.295610
-119.840760
-119.944062
-119.890909
-121.721646
-120.566876
-119.194381
-120.681678
-121.015282
-121.610937
-120.572689
-120.497329
-119.789841
-120.458548
-122.382133
-121.776078
-121.089222
-121.093825
-121.487771
-121.408668
-122.072440
-121.402508
-122.199100
-121.918423
-121.816906
-123.687062
-123.218086
-123.045136
-121.811475
-123.589640
-123.704666
-123.449730
-122.543524
-122.214433
-122.151816
-122.336035
-122.387481
-123.079385
-122.299297
-122.017967
-123.149721
-123.643599
-120.974653
-123.706596
-120.296027
-120.615678
-120.799048
-119.159864
-121.653148
-120.039119
-120.098360
-120.341088
-120.842056
-118.629236
-119.576065
-120.240170
-119.380809
-119.957088
-120.485363
-122.562421
-121.046356
-122.340984
-121.770190
-122.969792
-121.181886
-122.250276
-122.310729
-122.668827
-123.940936
-123.550451
-122.392721
-121.694051
-123.400671
-123.354174
-123.408819
-121.256507
-123.030949
-122.199151
-123.274549
-122.282118
-121.039119
-122.233084
-122.690811
-123.068651
-121.481854
-121.836138
-123.274350
-121.851547
-120.827020
-120.705618
-119.965416
-120.090909
-121.231887
-120.642588
-121.127823
-121.834462
-121.246138
-121.327927
-119.208085
-119.135134
-118.918741
-119.999225
-119.557398
-119.903203
-119.424004
-121.985490
-121.305661
-122.253793
-122.077496
-121.377879
-122.387233
-123.855828
-122.668457
-122.229999
-123.193084
-122.983503
-123.083192
-122.754974
-123.720961
-124.151871
-123.160661
-122.086136
-121.958567
-122.900669
-121.612040
-122.076540
-121.997773
-121.186151
-122.816893
-122.599145
-122.824085
-123.615573
-122.316984
-119.804451
-119.392287
-121.130221
-120.279882
-120.993354
-120.042844
-120.330167
-120.644048
-120.321211
-121.882913
-121.489367
-120.375715
-120.449156
-118.582898
-119.341309
-121.355054
-120.861134
-122.024584
-123.254995
-121.523522
-121.841497
-122.365163
-123.157712
-120.904670
-121.235728
-120.924278
-122.469954
-120.676319
-121.848161
-122.518825
-120.980324
-121.616890
-120.027194
-119.157988
-119.793801
-118.882880
-119.187783
-117.784330
-118.190452
-117.406507
-116.850726
-117.097799
-115.946256
-115.202244
-114.164430
-112.178681
-113.043376
-110.093110
-110.949642
-109.588474
-109.723200
-107.902798
-107.674364
-107.635355
-106.695769
-106.991581
-107.204986
-107.482487
-106.263460
-106.762131
-107.428781
-107.862694
-105.511279
-105.578610
-106.809246
-107.020880
-108.727454
-106.685739
-108.130000
-109.225124
-109.306060
-107.744457
-108.964829
-110.236512
-110.848494
-110.354029
-110.548197
-109.207784
-111.113614
-112.439123
-112.827456
-113.942470
-113.512180
-112.975371
-113.984848
-113.859285
-115.781671
-115.939478
-115.774251
-113.547711
-114.351795
-115.627246
-116.461664
-116.583653
-116.023260
-115.478806
-115.902213
-117.158671
-117.533935
-115.752809
-117.737811
-116.657114
-116.218483
-116.179675
-117.079196
