backlash
-119.434586
-117.625114
-116.693481
-116.703509
-117.426933
-116.859488
-115.169819
-117.447024
-118.730197
-117.266232
-116.159931
-116.901179
-119.065823
-116.845697
-117.915750
-118.449904
-117.118752
-116.448089
-116.753126
-117.649427
-115.523081
-117.391655
-118.495859
-118.548437
-116.808736
-116.253013
-116.101535
-117.641127
-116.966789
-119.815550
-117.889255
-118.693318
-118.657964
-121.129473
-120.376486
-120.218167
-122.278808
-121.337578
-121.582633
-121.786702
-122.346219
-122.996320
-123.781035
-123.702096
-127.056626
-125.481118
-127.231723
-126.794686
-127.042676
-129.985015
-129.826115
-130.301921
-131.788024
-130.826821
-129.601094
-131.863603
-132.022611
-132.288814
-133.831816
-134.625230
-135.719967
-134.750860
-133.973426
-135.418476
-137.478914
-136.733872
-136.498572
-138.064055
-137.925874
-137.390301
-137.422161
-136.593082
-134.859620
-136.630984
-136.947002
-135.736759
-135.248358
-135.836292
-134.582016
-134.005625
-132.659840
-133.503701
-131.901278
-130.899272
-131.967563
-132.557243
-130.971744
-129.372448
-130.728350
-128.876070
-129.356122
-129.098502
-127.734712
-128.299711
-128.275024
-127.200645
-125.401610
-128.234782
-126.036177
-126.290173
-127.174408
-125.689558
-125.523838
-122.543175
-124.446856
-124.791752
-123.356925
-123.999656
-124.316789
-124.394400
-125.658318
-125.531060
-125.721666
-125.186650
-125.921014
-125.695866
-126.726471
-126.290847
-126.685603
-125.286819
-126.043950
-126.911338
-126.254707
-126.481664
-125.819558
-126.119609
-126.408435
-124.886139
-125.483175
-125.687140
-125.164576
-124.541371
-125.782183
-125.383378
-123.829332
-124.232465
-125.243417
-125.054317
-125.318355
-123.684082
-124.656993
-124.041016
-123.160940
-124.609287
-123.380039
-122.591575
-122.537240
-123.885655
-122.192742
-124.889485
-123.802206
-125.248343
-124.769667
-127.284846
-126.294501
-125.274855
-125.686676
-124.754032
-127.357988
-124.592231
-125.579058
-125.537852
-125.101481
-125.820946
-125.052229
-124.569518
-126.286538
-125.262096
-125.104283
-124.848700
-124.662498
-125.305174
-125.559553
-124.959665
-123.152318
-125.132760
-124.499426
-122.976341
-123.392916
-123.618235
-125.327830
-124.768343
-124.822625
-124.167318
-122.990027
-123.772201
-123.599851
-122.445947
-123.227177
-124.094737
-124.354810
-124.708967
-125.643386
-124.885646
-125.371196
-126.801211
-126.384834
-126.909539
-126.104525
-126.083351
-128.123486
-125.560490
-125.957585
-127.019029
-126.691033
-127.087551
-126.336738
-126.413842
-125.047663
-124.108761
-124.721720
-125.667049
-126.926700
-126.954225
-126.980048
-125.944305
-125.117069
-124.626217
-124.403569
-125.102583
-124.753770
-126.241673
-125.614836
-124.409854
-124.542438
-123.826608
-123.214242
-125.871032
-124.797702
-124.455776
-125.289837
-125.380883
-126.706181
-126.321938
-127.194559
-126.434177
-126.161616
-127.975147
-126.139532
-126.876908
-127.144313
-127.508606
-127.470279
-127.264686
-128.294508
-127.785911
-128.307036
-126.975193
-125.877000
-126.099764
-126.059976
-125.408694
-125.945993
-128.182308
-127.769367
-126.626274
-126.185558
-124.503801
-125.139151
-126.139703
-125.876275
-124.999721
-126.495902
-125.847815
-125.642690
-124.407347
-125.674113
-125.382329
-124.340985
-123.395994
-125.426654
-126.255211
-126.849407
-126.375017
-126.576485
-127.145439
-128.879624
-126.717272
-125.709875
-126.789455
-127.606287
-127.222136
-125.995164
-128.234080
-127.001522
-126.543487
-127.523405
-126.598473
-126.133830
-126.002383
-126.287558
-126.235278
-126.406855
-127.245701
-128.297811
-127.252688
-126.831095
-126.731787
-126.305447
-125.367670
-124.170821
-125.842590
-126.809971
-125.806419
-125.886331
-126.034128
-125.193954
-125.308264
-125.682396
-125.511236
-125.730574
-126.772902
-126.406213
-125.430618
-127.920854
-127.590727
-127.753757
-126.207930
-126.503061
-127.323309
-127.306408
-128.322415
-128.225023
-127.567830
-128.053074
-130.018824
-128.379839
-128.927200
-127.460458
-126.004453
-127.077787
-126.010931
-128.103550
-127.093162
-128.021462
-127.571045
-127.159357
-127.131016
-126.536621
-126.166421
-125.280608
-125.789152
-125.387455
-126.798013
-125.089246
-126.758898
-126.791428
-125.433865
-123.752617
-125.427375
-125.810569
-125.212928
-126.716488
-127.321090
-127.684843
-127.977767
-128.202607
-126.599649
-126.963745
-127.820765
-127.160646
-126.989855
-127.602149
-127.859586
-127.782286
-128.073431
-128.251662
-126.748104
-127.579843
-128.802259
-128.868544
-127.541972
-127.266657
-127.188831
-127.764343
-128.401115
-128.313463
-128.198298
-125.974771
-126.688556
