backlash
-42.217117
-42.423636
-42.463490
-41.965393
-42.132818
-40.587126
-42.372709
-41.992652
-41.253740
-42.705031
-41.727633
-41.925008
-41.375661
-42.051071
-41.679383
-43.289718
-43.233085
-42.531165
-41.879561
-42.959780
-42.173534
-42.503376
-41.646060
-42.328261
-42.515397
-41.259498
-43.386780
-42.648333
-43.745589
-44.496353
-42.595149
-44.479373
-43.031345
-45.022329
-44.865131
-46.298983
-45.637402
-47.439882
-47.403180
-47.825362
-49.379949
-50.476376
-50.152624
-51.171823
-52.568443
-51.372402
-51.109022
-52.999061
-54.372066
-55.720654
-55.400115
-54.759022
-57.217143
-56.826710
-56.613969
-59.464696
-59.606878
-59.194788
-61.333537
-60.138496
-62.958687
-64.824715
-63.523716
-64.306853
-63.244815
-64.864455
-64.673090
-64.645261
-64.324457
-63.626168
-62.735167
-63.370150
-62.238182
-62.110308
-61.890930
-60.183865
-61.268372
-61.244089
-59.831897
-58.216059
-59.302685
-58.015883
-58.975945
-58.143017
-56.548155
-57.893023
-56.145434
-56.035224
-55.642020
-55.597979
-53.680430
-53.493030
-53.201485
-51.635003
-53.571873
-52.883717
-50.034167
-51.138634
-49.839596
-52.067285
-51.363778
-49.421262
-50.346775
-49.531554
-50.486028
-49.892659
-48.070174
-52.056257
-49.377682
-50.674382
-51.421972
-50.346374
-50.471158
-50.399622
-50.582285
-50.254525
-51.213446
-51.174706
-49.711743
-50.361485
-48.967098
-49.664649
-48.406628
-49.123988
-48.880905
-48.077876
-48.803007
-49.847001
-48.326670
-47.414072
-50.043004
-49.843337
-49.313738
-47.647947
-48.070732
-48.295497
-46.981677
-49.124446
-48.473987
-48.272156
-47.351305
-46.802432
-49.003290
-47.715117
-47.886066
-47.501309
-47.690111
-48.544103
-49.609948
-49.509138
-49.023315
-50.195435
-51.613474
-48.723355
-49.733414
-48.106085
-49.112145
-48.835593
-49.637392
-48.541652
-48.460584
-49.618707
-48.493722
-48.040751
-45.993889
-47.079041
-49.379709
-47.476979
-47.159053
-47.051943
-49.217552
-47.536578
-49.354705
-47.590694
-47.450815
-48.175447
-46.018843
-47.685431
-48.154244
-47.781095
-48.187977
-49.192579
-48.777082
-47.548262
-47.363198
-46.692351
-46.597579
-49.038313
-48.041561
-50.449684
-49.315102
-48.973434
-48.653709
-48.174370
-48.589482
-47.933592
-49.700682
-46.923402
-48.650203
-49.100208
-50.420421
-48.004687
-48.063848
-48.364739
-49.228392
-46.793773
-46.538418
-48.082343
-48.276040
-49.365353
-47.951919
-48.916898
-47.868674
-46.907566
-47.099910
-47.338131
-48.428005
-46.518108
-47.938620
-47.988250
-47.311761
