0;1;1;0.000000;0.232011;0.000796;0.133989;R;Double;Float
1;1;1;0.000000;0.232011;0.001372;0.230859;K;Double;Float
2;1;1;0.000000;0.232011;0.134584;22.652037;W;Double;Float
0;2;1;0.000000;0.141824;0.000404;0.068191;R;Double;Float
1;2;1;0.000000;0.141824;0.000697;0.117704;K;Double;Float
2;2;1;0.000000;0.141824;0.080223;13.544740;W;Double;Float
0;4;1;0.000000;0.087112;0.000562;0.095514;R;Double;Float
1;4;1;0.000000;0.087112;0.000892;0.151615;K;Double;Float
2;4;1;0.000000;0.087112;0.045563;7.740876;W;Double;Float
0;1;2;0.000000;0.232011;0.000716;0.120546;R;Double;Float
1;1;2;0.000000;0.232011;0.001359;0.228773;K;Double;Float
2;1;2;0.000000;0.232011;0.135242;22.762832;W;Double;Float
0;2;2;0.000000;0.141824;0.002092;0.353193;R;Double;Float
1;2;2;0.000000;0.141824;0.003473;0.586387;K;Double;Float
2;2;2;0.000000;0.141824;0.096239;16.248994;W;Double;Float
0;4;2;0.000000;0.087112;0.000567;0.096364;R;Double;Float
1;4;2;0.000000;0.087112;0.000967;0.164213;K;Double;Float
2;4;2;0.000000;0.087112;0.067959;11.545917;W;Double;Float
0;1;4;0.000000;0.232011;0.003604;0.606623;R;Double;Float
1;1;4;0.000000;0.232011;0.006518;1.097074;K;Double;Float
2;1;4;0.000000;0.232011;0.139961;23.557056;W;Double;Float
0;2;4;0.000000;0.141824;0.001988;0.335642;R;Double;Float
1;2;4;0.000000;0.141824;0.003505;0.591861;K;Double;Float
2;2;4;0.000000;0.141824;0.095082;16.053518;W;Double;Float
0;4;4;0.000000;0.251665;0.000804;0.136668;R;Double;Float
1;4;4;0.000000;0.251665;0.001405;0.238744;K;Double;Float
2;4;4;0.000000;0.251665;0.070351;11.952276;W;Double;Float
