0;1;1;0.000000;0.000000;0.000737;0.124118;RKNN;Float;Float
1;1;1;0.000000;0.000000;0.035747;6.016672;KNN;Float;Float
2;1;1;0.000000;0.000000;0.000125;0.021067;WKNN;Float;Float
0;2;1;0.000000;0.000000;0.000147;0.024756;RKNN;Float;Float
1;2;1;0.000000;0.000000;0.008622;1.455722;KNN;Float;Float
2;2;1;0.000000;0.000000;0.000090;0.015176;WKNN;Float;Float
0;4;1;0.000000;0.000000;0.000192;0.032648;RKNN;Float;Float
1;4;1;0.000000;0.000000;0.010164;1.726824;KNN;Float;Float
2;4;1;0.000000;0.000000;0.000116;0.019686;WKNN;Float;Float
0;8;1;0.000000;0.000000;0.000202;0.034776;RKNN;Float;Float
1;8;1;0.000000;0.000000;0.012871;2.213965;KNN;Float;Float
2;8;1;0.000000;0.000000;0.000119;0.020505;WKNN;Float;Float
0;16;1;0.000000;0.000000;0.000232;0.040967;RKNN;Float;Float
1;16;1;0.000000;0.000000;0.022956;4.045685;KNN;Float;Float
2;16;1;0.000000;0.000000;0.000119;0.021051;WKNN;Float;Float
0;32;1;0.000000;0.000000;0.000220;0.040598;RKNN;Float;Float
1;32;1;0.000000;0.000000;0.045577;8.417358;KNN;Float;Float
2;32;1;0.000000;0.000000;0.000272;0.050197;WKNN;Float;Float
0;64;1;0.000000;0.000000;0.000228;0.046043;RKNN;Float;Float
1;64;1;0.000000;0.000000;0.063537;12.808043;KNN;Float;Float
2;64;1;0.000000;0.000000;0.000339;0.068344;WKNN;Float;Float
0;1;1;0.000000;0.000000;0.000148;0.024840;RKNN;Float;Float
1;1;1;0.000000;0.000000;0.015415;2.594470;KNN;Float;Float
2;1;1;0.000000;0.000000;0.000105;0.017657;WKNN;Float;Float
0;2;1;0.000000;0.000000;0.000185;0.031318;RKNN;Float;Float
1;2;1;0.000000;0.000000;0.014135;2.386526;KNN;Float;Float
2;2;1;0.000000;0.000000;0.000144;0.024354;WKNN;Float;Float
0;4;1;0.000000;0.000000;0.000187;0.031757;RKNN;Float;Float
1;4;1;0.000000;0.000000;0.014516;2.466186;KNN;Float;Float
2;4;1;0.000000;0.000000;0.000132;0.022359;WKNN;Float;Float
0;8;1;0.000000;0.000000;0.000237;0.040723;RKNN;Float;Float
1;8;1;0.000000;0.000000;0.008739;1.503262;KNN;Float;Float
2;8;1;0.000000;0.000000;0.000113;0.019398;WKNN;Float;Float
0;16;1;0.000000;0.000000;0.000213;0.037564;RKNN;Float;Float
1;16;1;0.000000;0.000000;0.020986;3.698369;KNN;Float;Float
2;16;1;0.000000;0.000000;0.000111;0.019622;WKNN;Float;Float
0;32;1;0.000000;0.000000;0.000270;0.049800;RKNN;Float;Float
1;32;1;0.000000;0.000000;0.032618;6.024079;KNN;Float;Float
2;32;1;0.000000;0.000000;0.000118;0.021796;WKNN;Float;Float
0;64;1;0.000000;0.000000;0.000243;0.049023;RKNN;Float;Float
1;64;1;0.000000;0.000000;0.114367;23.054688;KNN;Float;Float
2;64;1;0.000000;0.000000;0.000245;0.049455;WKNN;Float;Float
0;1;1;0.000000;0.000000;0.000230;0.038684;RKNN;Float;Float
1;1;1;0.000000;0.000000;0.024776;4.170117;KNN;Float;Float
2;1;1;0.000000;0.000000;0.000121;0.020345;WKNN;Float;Float
0;2;1;0.000000;0.000000;0.000366;0.061831;RKNN;Float;Float
1;2;1;0.000000;0.000000;0.017028;2.874933;KNN;Float;Float
2;2;1;0.000000;0.000000;0.000135;0.022865;WKNN;Float;Float
0;4;1;0.000000;0.000000;0.000352;0.059868;RKNN;Float;Float
1;4;1;0.000000;0.000000;0.012942;2.198844;KNN;Float;Float
