0;16;1;0.000000;0.000000;0.005966;1.051401;RKNN;Double;Float
1;16;1;0.000000;0.000000;1.330003;234.391172;KNN;Double;Float
2;16;1;0.000000;0.000000;0.001192;0.210129;WKNN;Double;Float
0;32;1;0.000000;0.000000;0.006549;1.209430;RKNN;Double;Float
1;32;1;0.000000;0.000000;0.735336;135.804945;KNN;Double;Float
2;32;1;0.000000;0.000000;0.001166;0.215405;WKNN;Double;Float
0;64;1;0.000000;0.000000;0.007487;1.509232;RKNN;Double;Float
1;64;1;0.000000;0.000000;0.487331;98.238619;KNN;Double;Float
2;64;1;0.000000;0.000000;0.001162;0.234156;WKNN;Double;Float
0;128;1;0.000000;0.000000;0.034940;14.086867;RKNN;Double;Float
1;128;1;0.000000;0.000000;0.380765;153.513303;KNN;Double;Float
2;128;1;0.000000;0.000000;0.001149;0.463122;WKNN;Double;Float
0;16;1;0.000000;0.000000;0.006858;1.208630;RKNN;Double;Float
1;16;1;0.000000;0.000000;1.412905;249.001369;KNN;Double;Float
2;16;1;0.000000;0.000000;0.001219;0.214877;WKNN;Double;Float
0;32;1;0.000000;0.000000;0.006779;1.251965;RKNN;Double;Float
1;32;1;0.000000;0.000000;0.775316;143.188648;KNN;Double;Float
2;32;1;0.000000;0.000000;0.001168;0.215713;WKNN;Double;Float
0;64;1;0.000000;0.000000;0.007907;1.593916;RKNN;Double;Float
1;64;1;0.000000;0.000000;0.473680;95.486898;KNN;Double;Float
2;64;1;0.000000;0.000000;0.001284;0.258764;WKNN;Double;Float
0;128;1;0.000000;0.000000;0.012693;5.117315;RKNN;Double;Float
1;128;1;0.000000;0.000000;0.379581;153.035859;KNN;Double;Float
2;128;1;0.000000;0.000000;0.001164;0.469370;WKNN;Double;Float
0;16;1;0.000000;0.000000;0.006508;1.146864;RKNN;Double;Float
1;16;1;0.000000;0.000000;1.283510;226.197701;KNN;Double;Float
2;16;1;0.000000;0.000000;0.001246;0.219541;WKNN;Double;Float
0;32;1;0.000000;0.000000;0.006481;1.196925;RKNN;Double;Float
1;32;1;0.000000;0.000000;0.806769;148.997366;KNN;Double;Float
2;32;1;0.000000;0.000000;0.001168;0.215669;WKNN;Double;Float
0;64;1;0.000000;0.000000;0.006936;1.398113;RKNN;Double;Float
1;64;1;0.000000;0.000000;0.485693;97.908436;KNN;Double;Float
2;64;1;0.000000;0.000000;0.001180;0.237857;WKNN;Double;Float
0;128;1;0.000000;0.000000;0.013539;5.458457;RKNN;Double;Float
1;128;1;0.000000;0.000000;0.349568;140.935283;KNN;Double;Float
2;128;1;0.000000;0.000000;0.001201;0.484365;WKNN;Double;Float
