0;1;1;0.000000;0.000000;0.000712;0.119864;RKNN;Double;Double
1;1;1;0.000000;0.000000;0.048095;8.095009;KNN;Double;Double
2;1;1;0.000000;0.000000;0.000336;0.056541;WKNN;Double;Double
0;2;1;0.000000;0.000000;0.000518;0.087513;RKNN;Double;Double
1;2;1;0.000000;0.000000;0.030180;5.095570;KNN;Double;Double
2;2;1;0.000000;0.000000;0.000163;0.027574;WKNN;Double;Double
0;4;1;0.000000;0.000000;0.000243;0.041276;RKNN;Double;Double
1;4;1;0.000000;0.000000;0.014623;2.484373;KNN;Double;Double
2;4;1;0.000000;0.000000;0.000113;0.019119;WKNN;Double;Double
0;8;1;0.000000;0.000000;0.000266;0.045726;RKNN;Double;Double
1;8;1;0.000000;0.000000;0.009512;1.636217;KNN;Double;Double
2;8;1;0.000000;0.000000;0.000118;0.020300;WKNN;Double;Double
0;16;1;0.000000;0.000000;0.000208;0.036639;RKNN;Double;Double
1;16;1;0.000000;0.000000;0.020841;3.672948;KNN;Double;Double
2;16;1;0.000000;0.000000;0.000111;0.019538;WKNN;Double;Double
0;32;1;0.000000;0.000000;0.000241;0.044428;RKNN;Double;Double
1;32;1;0.000000;0.000000;0.047196;8.716336;KNN;Double;Double
2;32;1;0.000000;0.000000;0.000117;0.021620;WKNN;Double;Double
0;64;1;0.000000;0.000000;0.000262;0.052916;RKNN;Double;Double
1;64;1;0.000000;0.000000;0.110564;22.287961;KNN;Double;Double
2;64;1;0.000000;0.000000;0.000382;0.076995;WKNN;Double;Double
0;1;1;0.000000;0.000000;0.000174;0.029294;RKNN;Double;Double
1;1;1;0.000000;0.000000;0.015639;2.632231;KNN;Double;Double
2;1;1;0.000000;0.000000;0.000099;0.016693;WKNN;Double;Double
0;2;1;0.000000;0.000000;0.000468;0.079060;RKNN;Double;Double
1;2;1;0.000000;0.000000;0.023925;4.039414;KNN;Double;Double
2;2;1;0.000000;0.000000;0.000128;0.021536;WKNN;Double;Double
0;4;1;0.000000;0.000000;0.000249;0.042329;RKNN;Double;Double
1;4;1;0.000000;0.000000;0.013123;2.229588;KNN;Double;Double
2;4;1;0.000000;0.000000;0.000138;0.023453;WKNN;Double;Double
0;8;1;0.000000;0.000000;0.000272;0.046833;RKNN;Double;Double
1;8;1;0.000000;0.000000;0.011633;2.001001;KNN;Double;Double
2;8;1;0.000000;0.000000;0.000119;0.020505;WKNN;Double;Double
0;16;1;0.000000;0.000000;0.000184;0.032437;RKNN;Double;Double
1;16;1;0.000000;0.000000;0.015388;2.711969;KNN;Double;Double
2;16;1;0.000000;0.000000;0.000098;0.017353;WKNN;Double;Double
0;32;1;0.000000;0.000000;0.000245;0.045177;RKNN;Double;Double
1;32;1;0.000000;0.000000;0.029469;5.442371;KNN;Double;Double
2;32;1;0.000000;0.000000;0.000174;0.032143;WKNN;Double;Double
0;64;1;0.000000;0.000000;0.000282;0.056905;RKNN;Double;Double
1;64;1;0.000000;0.000000;0.078659;15.856497;KNN;Double;Double
2;64;1;0.000000;0.000000;0.000108;0.021820;WKNN;Double;Double
0;1;1;0.000000;0.000000;0.000542;0.091172;RKNN;Double;Double
1;1;1;0.000000;0.000000;0.038655;6.506120;KNN;Double;Double
2;1;1;0.000000;0.000000;0.000106;0.017777;WKNN;Double;Double
0;2;1;0.000000;0.000000;0.000457;0.077128;RKNN;Double;Double
1;2;1;0.000000;0.000000;0.027821;4.697293;KNN;Double;Double
2;2;1;0.000000;0.000000;0.000138;0.023348;WKNN;Double;Double
0;4;1;0.000000;0.000000;0.000377;0.064121;RKNN;Double;Double
1;4;1;0.000000;0.000000;0.006714;1.140617;KNN;Double;Double
2;4;1;0.000000;0.000000;0.000093;0.015797;WKNN;Double;Double
0;8;1;0.000000;0.000000;0.000233;0.040108;RKNN;Double;Double
1;8;1;0.000000;0.000000;0.010577;1.819408;KNN;Double;Double
2;8;1;0.000000;0.000000;0.000110;0.018988;WKNN;Double;Double
0;16;1;0.000000;0.000000;0.000204;0.035925;RKNN;Double;Double
1;16;1;0.000000;0.000000;0.017866;3.148530;KNN;Double;Double
2;16;1;0.000000;0.000000;0.000103;0.018067;WKNN;Double;Double
0;32;1;0.000000;0.000000;0.000239;0.044208;RKNN;Double;Double
1;32;1;0.000000;0.000000;0.033393;6.167228;KNN;Double;Double
2;32;1;0.000000;0.000000;0.000099;0.018229;WKNN;Double;Double
0;64;1;0.000000;0.000000;0.000232;0.046716;RKNN;Double;Double
1;64;1;0.000000;0.000000;0.061317;12.360637;KNN;Double;Double
2;64;1;0.000000;0.000000;0.000103;0.020859;WKNN;Double;Double
0;1;1;0.000000;0.000000;0.000576;0.096870;RKNN;Double;Double
1;1;1;0.000000;0.000000;0.037386;6.292516;KNN;Double;Double
2;1;1;0.000000;0.000000;0.000098;0.016453;WKNN;Double;Double
0;2;1;0.000000;0.000000;0.000517;0.087272;RKNN;Double;Double
1;2;1;0.000000;0.000000;0.028455;4.804370;KNN;Double;Double
2;2;1;0.000000;0.000000;0.000136;0.022985;WKNN;Double;Double
0;4;1;0.000000;0.000000;0.000247;0.041924;RKNN;Double;Double
1;4;1;0.000000;0.000000;0.014686;2.495107;KNN;Double;Double
2;4;1;0.000000;0.000000;0.000119;0.020172;WKNN;Double;Double
0;8;1;0.000000;0.000000;0.000167;0.028707;RKNN;Double;Double
1;8;1;0.000000;0.000000;0.008824;1.517862;KNN;Double;Double
2;8;1;0.000000;0.000000;0.000103;0.017675;WKNN;Double;Double
0;16;1;0.000000;0.000000;0.000198;0.034832;RKNN;Double;Double
1;16;1;0.000000;0.000000;0.023542;4.148879;KNN;Double;Double
