Axial_Acceleration;Axial_Velocity;Axial_Demodulation;Radial_Acceleration;Radial_Velocity;Radial_Demodulation
0.009245;0.003132;0.001061;0.009245;0.003132;0.001061
0.007113;0.002410;0.000816;0.007113;0.002410;0.000816
0.007213;0.002443;0.000827;0.007213;0.002443;0.000827
0.009961;0.003373;0.001142;0.009961;0.003373;0.001142
0.009472;0.003207;0.001086;0.009472;0.003207;0.001086
0.012729;0.004308;0.001458;0.012729;0.004308;0.001458
0.012206;0.004130;0.001398;0.012206;0.004130;0.001398
0.009063;0.003066;0.001037;0.009063;0.003066;0.001037
0.003843;0.001300;0.000440;0.003843;0.001300;0.000440
0.003503;0.001185;0.000401;0.003503;0.001185;0.000401
0.007557;0.002555;0.000864;0.007557;0.002555;0.000864
0.009411;0.003181;0.001075;0.009411;0.003181;0.001075
0.013228;0.004471;0.001511;0.013228;0.004471;0.001511
0.017072;0.005769;0.001949;0.017072;0.005769;0.001949
0.015210;0.005138;0.001736;0.015210;0.005138;0.001736
0.015739;0.005316;0.001795;0.015739;0.005316;0.001795
0.014718;0.004970;0.001678;0.014718;0.004970;0.001678
0.018912;0.006385;0.002156;0.018912;0.006385;0.002156
0.026675;0.009004;0.003039;0.026675;0.009004;0.003039
0.023071;0.007786;0.002627;0.023071;0.007786;0.002627
0.024123;0.008139;0.002746;0.024123;0.008139;0.002746
0.020681;0.006976;0.002353;0.020681;0.006976;0.002353
0.017772;0.005994;0.002021;0.017772;0.005994;0.002021
0.016212;0.005466;0.001843;0.016212;0.005466;0.001843
0.015007;0.005059;0.001705;0.015007;0.005059;0.001705
0.017481;0.005892;0.001986;0.017481;0.005892;0.001986
0.008743;0.002946;0.000993;0.008743;0.002946;0.000993
0.010640;0.003585;0.001208;0.010640;0.003585;0.001208
0.011752;0.003958;0.001333;0.011752;0.003958;0.001333
0.008812;0.002967;0.000999;0.008812;0.002967;0.000999
0.008843;0.002977;0.001002;0.008843;0.002977;0.001002
0.005434;0.001829;0.000616;0.005434;0.001829;0.000616
0.003222;0.001084;0.000365;0.003222;0.001084;0.000365
0.003788;0.001275;0.000429;0.003788;0.001275;0.000429
0.004248;0.001429;0.000481;0.004248;0.001429;0.000481
0.010817;0.003638;0.001224;0.010817;0.003638;0.001224
0.020380;0.006853;0.002305;0.020380;0.006853;0.002305
0.024060;0.008089;0.002720;0.024060;0.008089;0.002720
0.024229;0.008144;0.002738;0.024229;0.008144;0.002738
0.019307;0.006489;0.002181;0.019307;0.006489;0.002181
0.022580;0.007587;0.002549;0.022580;0.007587;0.002549
0.021488;0.007218;0.002425;0.021488;0.007218;0.002425
0.019174;0.006439;0.002163;0.019174;0.006439;0.002163
0.023993;0.008056;0.002705;0.023993;0.008056;0.002705
0.025499;0.008560;0.002874;0.025499;0.008560;0.002874
0.026127;0.008769;0.002943;0.026127;0.008769;0.002943
0.026035;0.008736;0.002932;0.026035;0.008736;0.002932
0.019843;0.006658;0.002234;0.019843;0.006658;0.002234
0.024010;0.008054;0.002701;0.024010;0.008054;0.002701
0.021598;0.007243;0.002429;0.021598;0.007243;0.002429
0.017482;0.005862;0.001965;0.017482;0.005862;0.001965
0.017064;0.005720;0.001917;0.017064;0.005720;0.001917
0.019178;0.006427;0.002154;0.019178;0.006427;0.002154
0.022091;0.007402;0.002480;0.022091;0.007402;0.002480
0.019286;0.006461;0.002165;0.019286;0.006461;0.002165
0.024077;0.008064;0.002701;0.024077;0.008064;0.002701
0.020762;0.006953;0.002328;0.020762;0.006953;0.002328
0.009931;0.003325;0.001113;0.009931;0.003325;0.001113
0.008130;0.002721;0.000911;0.008130;0.002721;0.000911
0.007368;0.002466;0.000825;0.007368;0.002466;0.000825
0.010081;0.003373;0.001129;0.010081;0.003373;0.001129
0.010621;0.003553;0.001189;0.010621;0.003553;0.001189
0.008931;0.002987;0.000999;0.008931;0.002987;0.000999
0.007216;0.002413;0.000807;0.007216;0.002413;0.000807
0.003958;0.001323;0.000442;0.003958;0.001323;0.000442
0.005072;0.001695;0.000567;0.005072;0.001695;0.000567
0.005894;0.001970;0.000658;0.005894;0.001970;0.000658
0.006209;0.002075;0.000693;0.006209;0.002075;0.000693
0.005599;0.001870;0.000625;0.005599;0.001870;0.000625
0.003041;0.001016;0.000339;0.003041;0.001016;0.000339
0.005959;0.001990;0.000664;0.005959;0.001990;0.000664
0.011300;0.003772;0.001259;0.011300;0.003772;0.001259
0.013231;0.004416;0.001474;0.013231;0.004416;0.001474
0.013496;0.004503;0.001503;0.013496;0.004503;0.001503
0.010183;0.003398;0.001134;0.010183;0.003398;0.001134
0.005429;0.001811;0.000604;0.005429;0.001811;0.000604
0.005440;0.001814;0.000605;0.005440;0.001814;0.000605
0.008532;0.002845;0.000948;0.008532;0.002845;0.000948
0.013391;0.004464;0.001488;0.013391;0.004464;0.001488
0.016596;0.005531;0.001843;0.016596;0.005531;0.001843
0.012728;0.004241;0.001413;0.012728;0.004241;0.001413
0.007186;0.002394;0.000798;0.007186;0.002394;0.000798
0.007216;0.002403;0.000800;0.007216;0.002403;0.000800
0.015153;0.005046;0.001680;0.015153;0.005046;0.001680
0.019182;0.006387;0.002126;0.019182;0.006387;0.002126
0.011483;0.003822;0.001272;0.011483;0.003822;0.001272
0.006933;0.002307;0.000768;0.006933;0.002307;0.000768
0.008182;0.002722;0.000906;0.008182;0.002722;0.000906
0.011850;0.003942;0.001311;0.011850;0.003942;0.001311
0.013337;0.004436;0.001475;0.013337;0.004436;0.001475
0.011132;0.003702;0.001231;0.011132;0.003702;0.001231
0.007307;0.002429;0.000808;0.007307;0.002429;0.000808
0.004799;0.001595;0.000530;0.004799;0.001595;0.000530
0.011556;0.003840;0.001276;0.011556;0.003840;0.001276
0.017397;0.005780;0.001920;0.017397;0.005780;0.001920
0.016294;0.005413;0.001798;0.016294;0.005413;0.001798
0.010338;0.003433;0.001140;0.010338;0.003433;0.001140
0.007504;0.002492;0.000827;0.007504;0.002492;0.000827
0.007941;0.002636;0.000875;0.007941;0.002636;0.000875
0.022264;0.007390;0.002453;0.022264;0.007390;0.002453
0.024899;0.008263;0.002742;0.024899;0.008263;0.002742
0.015402;0.005110;0.001695;0.015402;0.005110;0.001695
0.009116;0.003024;0.001003;0.009116;0.003024;0.001003
0.009840;0.003263;0.001082;0.009840;0.003263;0.001082
0.014706;0.004876;0.001617;0.014706;0.004876;0.001617
0.011075;0.003671;0.001217;0.011075;0.003671;0.001217
0.011848;0.003927;0.001301;0.011848;0.003927;0.001301
0.012545;0.004157;0.001377;0.012545;0.004157;0.001377
0.011804;0.003911;0.001296;0.011804;0.003911;0.001296
0.012838;0.004252;0.001408;0.012838;0.004252;0.001408
0.012957;0.004291;0.001421;0.012957;0.004291;0.001421
0.017115;0.005666;0.001876;0.017115;0.005666;0.001876
0.008700;0.002880;0.000953;0.008700;0.002880;0.000953
0.003720;0.001231;0.000407;0.003720;0.001231;0.000407
0.003616;0.001197;0.000396;0.003616;0.001197;0.000396
0.004512;0.001493;0.000494;0.004512;0.001493;0.000494
0.003458;0.001144;0.000378;0.003458;0.001144;0.000378
0.005504;0.001820;0.000602;0.005504;0.001820;0.000602
0.004396;0.001453;0.000481;0.004396;0.001453;0.000481
0.004025;0.001331;0.000440;0.004025;0.001331;0.000440
0.005120;0.001692;0.000559;0.005120;0.001692;0.000559
0.001640;0.000542;0.000179;0.001640;0.000542;0.000179
0.012093;0.003995;0.001320;0.012093;0.003995;0.001320
0.008913;0.002944;0.000972;0.008913;0.002944;0.000972
0.004900;0.001618;0.000534;0.004900;0.001618;0.000534
0.008219;0.002713;0.000896;0.008219;0.002713;0.000896
0.006598;0.002178;0.000719;0.006598;0.002178;0.000719
0.011496;0.003794;0.001252;0.011496;0.003794;0.001252
0.011735;0.003872;0.001277;0.011735;0.003872;0.001277
0.015932;0.005255;0.001734;0.015932;0.005255;0.001734
0.006724;0.002218;0.000731;0.006724;0.002218;0.000731
0.011962;0.003944;0.001300;0.011962;0.003944;0.001300
0.011303;0.003726;0.001228;0.011303;0.003726;0.001228
0.010082;0.003323;0.001095;0.010082;0.003323;0.001095
0.018630;0.006139;0.002023;0.018630;0.006139;0.002023
0.018456;0.006081;0.002003;0.018456;0.006081;0.002003
0.013070;0.004305;0.001418;0.013070;0.004305;0.001418
0.016671;0.005490;0.001808;0.016671;0.005490;0.001808
0.021950;0.007227;0.002380;0.021950;0.007227;0.002380
0.024722;0.008138;0.002679;0.024722;0.008138;0.002679
0.027587;0.009080;0.002988;0.027587;0.009080;0.002988
0.031309;0.010302;0.003390;0.031309;0.010302;0.003390
0.027854;0.009164;0.003015;0.027854;0.009164;0.003015
0.022982;0.007559;0.002486;0.022982;0.007559;0.002486
0.030491;0.010027;0.003297;0.030491;0.010027;0.003297
0.039340;0.012934;0.004253;0.039340;0.012934;0.004253
0.053900;0.017718;0.005824;0.053900;0.017718;0.005824
0.059186;0.019452;0.006393;0.059186;0.019452;0.006393
0.055119;0.018111;0.005951;0.055119;0.018111;0.005951
0.046859;0.015394;0.005057;0.046859;0.015394;0.005057
0.044672;0.014672;0.004819;0.044672;0.014672;0.004819
0.048993;0.016089;0.005283;0.048993;0.016089;0.005283
0.051386;0.016871;0.005539;0.051386;0.016871;0.005539
0.052742;0.017312;0.005683;0.052742;0.017312;0.005683
0.050160;0.016462;0.005402;0.050160;0.016462;0.005402
0.045754;0.015013;0.004926;0.045754;0.015013;0.004926
0.039394;0.012923;0.004240;0.039394;0.012923;0.004240
0.034937;0.011459;0.003758;0.034937;0.011459;0.003758
0.035597;0.011673;0.003828;0.035597;0.011673;0.003828
0.040647;0.013326;0.004369;0.040647;0.013326;0.004369
0.049333;0.016170;0.005300;0.049333;0.016170;0.005300
0.052216;0.017112;0.005608;0.052216;0.017112;0.005608
0.044780;0.014672;0.004807;0.044780;0.014672;0.004807
0.036651;0.012006;0.003933;0.036651;0.012006;0.003933
0.036979;0.012111;0.003967;0.036979;0.012111;0.003967
0.041356;0.013542;0.004434;0.041356;0.013542;0.004434
0.045344;0.014845;0.004860;0.045344;0.014845;0.004860
0.048907;0.016008;0.005240;0.048907;0.016008;0.005240
0.051438;0.016833;0.005509;0.051438;0.016833;0.005509
0.051055;0.016705;0.005465;0.051055;0.016705;0.005465
0.041882;0.013700;0.004482;0.041882;0.013700;0.004482
0.030772;0.010064;0.003292;0.030772;0.010064;0.003292
0.017891;0.005850;0.001913;0.017891;0.005850;0.001913
0.006514;0.002129;0.000696;0.006514;0.002129;0.000696
0.005641;0.001844;0.000603;0.005641;0.001844;0.000603
0.010229;0.003342;0.001092;0.010229;0.003342;0.001092
0.015818;0.005168;0.001689;0.015818;0.005168;0.001689
0.013627;0.004451;0.001454;0.013627;0.004451;0.001454
0.016577;0.005414;0.001768;0.016577;0.005414;0.001768
0.019025;0.006212;0.002028;0.019025;0.006212;0.002028
0.016349;0.005337;0.001742;0.016349;0.005337;0.001742
0.015885;0.005185;0.001692;0.015885;0.005185;0.001692
0.022270;0.007267;0.002371;0.022270;0.007267;0.002371
0.034199;0.011157;0.003640;0.034199;0.011157;0.003640
0.043354;0.014142;0.004613;0.043354;0.014142;0.004613
0.044996;0.014674;0.004786;0.044996;0.014674;0.004786
0.036817;0.012005;0.003914;0.036817;0.012005;0.003914
0.021495;0.007007;0.002284;0.021495;0.007007;0.002284
0.018283;0.005959;0.001942;0.018283;0.005959;0.001942
0.022877;0.007455;0.002429;0.022877;0.007455;0.002429
0.024700;0.008047;0.002622;0.024700;0.008047;0.002622
0.024343;0.007929;0.002583;0.024343;0.007929;0.002583
0.018884;0.006150;0.002003;0.018884;0.006150;0.002003
0.010896;0.003548;0.001155;0.010896;0.003548;0.001155
0.016639;0.005416;0.001763;0.016639;0.005416;0.001763
0.017613;0.005732;0.001866;0.017613;0.005732;0.001866
0.019844;0.006457;0.002101;0.019844;0.006457;0.002101
0.033759;0.010983;0.003573;0.033759;0.010983;0.003573
0.036321;0.011814;0.003843;0.036321;0.011814;0.003843
0.024451;0.007952;0.002586;0.024451;0.007952;0.002586
0.025033;0.008139;0.002646;0.025033;0.008139;0.002646
0.028016;0.009107;0.002960;0.028016;0.009107;0.002960
0.013727;0.004461;0.001450;0.013727;0.004461;0.001450
0.010923;0.003549;0.001153;0.010923;0.003549;0.001153
0.008032;0.002609;0.000848;0.008032;0.002609;0.000848
0.017789;0.005778;0.001877;0.017789;0.005778;0.001877
0.027106;0.008802;0.002858;0.027106;0.008802;0.002858
0.008876;0.002882;0.000936;0.008876;0.002882;0.000936
0.006770;0.002198;0.000713;0.006770;0.002198;0.000713
0.006115;0.001984;0.000644;0.006115;0.001984;0.000644
0.007167;0.002326;0.000755;0.007167;0.002326;0.000755
0.004212;0.001366;0.000443;0.004212;0.001366;0.000443
0.015228;0.004939;0.001602;0.015228;0.004939;0.001602
0.009003;0.002919;0.000947;0.009003;0.002919;0.000947
0.018645;0.006045;0.001960;0.018645;0.006045;0.001960
0.028348;0.009189;0.002979;0.028348;0.009189;0.002979
0.015616;0.005061;0.001640;0.015616;0.005061;0.001640
0.023570;0.007637;0.002475;0.023570;0.007637;0.002475
0.016356;0.005299;0.001717;0.016356;0.005299;0.001717
0.024138;0.007818;0.002532;0.024138;0.007818;0.002532
0.020708;0.006706;0.002171;0.020708;0.006706;0.002171
0.017553;0.005683;0.001840;0.017553;0.005683;0.001840
0.034906;0.011299;0.003657;0.034906;0.011299;0.003657
0.047805;0.015471;0.005007;0.047805;0.015471;0.005007
0.019250;0.006229;0.002016;0.019250;0.006229;0.002016
0.018899;0.006114;0.001978;0.018899;0.006114;0.001978
0.023070;0.007462;0.002413;0.023070;0.007462;0.002413
0.038400;0.012417;0.004015;0.038400;0.012417;0.004015
0.036420;0.011775;0.003807;0.036420;0.011775;0.003807
0.026207;0.008471;0.002738;0.026207;0.008471;0.002738
0.015207;0.004915;0.001588;0.015207;0.004915;0.001588
0.014182;0.004582;0.001481;0.014182;0.004582;0.001481
0.027434;0.008862;0.002863;0.027434;0.008862;0.002863
0.028263;0.009128;0.002948;0.028263;0.009128;0.002948
0.020804;0.006718;0.002169;0.020804;0.006718;0.002169
0.014531;0.004692;0.001515;0.014531;0.004692;0.001515
0.017971;0.005801;0.001872;0.017971;0.005801;0.001872
0.023167;0.007476;0.002413;0.023167;0.007476;0.002413
0.023654;0.007632;0.002463;0.023654;0.007632;0.002463
0.014411;0.004649;0.001500;0.014411;0.004649;0.001500
0.009636;0.003108;0.001002;0.009636;0.003108;0.001002
0.020000;0.006449;0.002080;0.020000;0.006449;0.002080
0.026552;0.008560;0.002760;0.026552;0.008560;0.002760
0.023983;0.007731;0.002492;0.023983;0.007731;0.002492
0.024884;0.008019;0.002584;0.024884;0.008019;0.002584
0.025462;0.008204;0.002643;0.025462;0.008204;0.002643
0.017249;0.005557;0.001790;0.017249;0.005557;0.001790
0.008355;0.002691;0.000867;0.008355;0.002691;0.000867
0.009354;0.003012;0.000970;0.009354;0.003012;0.000970
0.017960;0.005782;0.001861;0.017960;0.005782;0.001861
0.011336;0.003649;0.001175;0.011336;0.003649;0.001175
0.006461;0.002079;0.000669;0.006461;0.002079;0.000669
0.012489;0.004018;0.001293;0.012489;0.004018;0.001293
0.018633;0.005994;0.001928;0.018633;0.005994;0.001928
0.022691;0.007298;0.002347;0.022691;0.007298;0.002347
0.011458;0.003685;0.001185;0.011458;0.003685;0.001185
0.009610;0.003089;0.000993;0.009610;0.003089;0.000993
0.016985;0.005459;0.001755;0.016985;0.005459;0.001755
0.010953;0.003520;0.001131;0.010953;0.003520;0.001131
0.007068;0.002271;0.000730;0.007068;0.002271;0.000730
0.010707;0.003439;0.001105;0.010707;0.003439;0.001105
0.014995;0.004816;0.001547;0.014995;0.004816;0.001547
0.013561;0.004355;0.001398;0.013561;0.004355;0.001398
0.010892;0.003497;0.001123;0.010892;0.003497;0.001123
0.014873;0.004774;0.001532;0.014873;0.004774;0.001532
0.020503;0.006580;0.002111;0.020503;0.006580;0.002111
0.022798;0.007315;0.002347;0.022798;0.007315;0.002347
0.018329;0.005880;0.001886;0.018329;0.005880;0.001886
0.018281;0.005863;0.001881;0.018281;0.005863;0.001881
0.009644;0.003092;0.000992;0.009644;0.003092;0.000992
0.011160;0.003578;0.001147;0.011160;0.003578;0.001147
0.007746;0.002483;0.000796;0.007746;0.002483;0.000796
0.009833;0.003151;0.001010;0.009833;0.003151;0.001010
0.012839;0.004114;0.001318;0.012839;0.004114;0.001318
0.013339;0.004273;0.001369;0.013339;0.004273;0.001369
0.009106;0.002917;0.000934;0.009106;0.002917;0.000934
0.007932;0.002540;0.000813;0.007932;0.002540;0.000813
0.009296;0.002976;0.000953;0.009296;0.002976;0.000953
0.011610;0.003716;0.001190;0.011610;0.003716;0.001190
0.010678;0.003417;0.001094;0.010678;0.003417;0.001094
0.016781;0.005369;0.001718;0.016781;0.005369;0.001718
0.015492;0.004956;0.001585;0.015492;0.004956;0.001585
0.015755;0.005039;0.001612;0.015755;0.005039;0.001612
0.016011;0.005120;0.001637;0.016011;0.005120;0.001637
0.012530;0.004006;0.001281;0.012530;0.004006;0.001281
0.012008;0.003838;0.001227;0.012008;0.003838;0.001227
0.009885;0.003159;0.001010;0.009885;0.003159;0.001010
0.011474;0.003666;0.001171;0.011474;0.003666;0.001171
0.020604;0.006582;0.002103;0.020604;0.006582;0.002103
0.015029;0.004800;0.001533;0.015029;0.004800;0.001533
0.016389;0.005233;0.001671;0.016389;0.005233;0.001671
0.016738;0.005344;0.001706;0.016738;0.005344;0.001706
0.026170;0.008353;0.002666;0.026170;0.008353;0.002666
0.017740;0.005662;0.001807;0.017740;0.005662;0.001807
0.022401;0.007148;0.002281;0.022401;0.007148;0.002281
0.017825;0.005686;0.001814;0.017825;0.005686;0.001814
0.012994;0.004144;0.001322;0.012994;0.004144;0.001322
0.014539;0.004636;0.001478;0.014539;0.004636;0.001478
0.020440;0.006517;0.002078;0.020440;0.006517;0.002078
0.016800;0.005355;0.001707;0.016800;0.005355;0.001707
0.010375;0.003306;0.001054;0.010375;0.003306;0.001054
0.006090;0.001940;0.000618;0.006090;0.001940;0.000618
0.007891;0.002514;0.000801;0.007891;0.002514;0.000801
0.013165;0.004193;0.001336;0.013165;0.004193;0.001336
0.012998;0.004139;0.001318;0.012998;0.004139;0.001318
0.011285;0.003593;0.001144;0.011285;0.003593;0.001144
0.013612;0.004333;0.001379;0.013612;0.004333;0.001379
0.012596;0.004009;0.001276;0.012596;0.004009;0.001276
0.010987;0.003496;0.001112;0.010987;0.003496;0.001112
0.014196;0.004516;0.001437;0.014196;0.004516;0.001437
0.015028;0.004780;0.001520;0.015028;0.004780;0.001520
0.013212;0.004201;0.001336;0.013212;0.004201;0.001336
0.016591;0.005275;0.001677;0.016591;0.005275;0.001677
0.010081;0.003205;0.001019;0.010081;0.003205;0.001019
0.006813;0.002165;0.000688;0.006813;0.002165;0.000688
0.007820;0.002485;0.000790;0.007820;0.002485;0.000790
0.011905;0.003782;0.001201;0.011905;0.003782;0.001201
0.015057;0.004782;0.001519;0.015057;0.004782;0.001519
0.014547;0.004620;0.001467;0.014547;0.004620;0.001467
0.015407;0.004892;0.001553;0.015407;0.004892;0.001553
0.014549;0.004619;0.001466;0.014549;0.004619;0.001466
0.013908;0.004414;0.001401;0.013908;0.004414;0.001401
0.012290;0.003900;0.001238;0.012290;0.003900;0.001238
0.012223;0.003878;0.001230;0.012223;0.003878;0.001230
0.011279;0.003577;0.001135;0.011279;0.003577;0.001135
0.012155;0.003855;0.001222;0.012155;0.003855;0.001222
0.015941;0.005054;0.001602;0.015941;0.005054;0.001602
0.017352;0.005501;0.001744;0.017352;0.005501;0.001744
0.014118;0.004474;0.001418;0.014118;0.004474;0.001418
0.011509;0.003647;0.001156;0.011509;0.003647;0.001156
0.012156;0.003851;0.001220;0.012156;0.003851;0.001220
0.015387;0.004874;0.001544;0.015387;0.004874;0.001544
0.018507;0.005861;0.001856;0.018507;0.005861;0.001856
0.015986;0.005062;0.001603;0.015986;0.005062;0.001603
0.011331;0.003587;0.001136;0.011331;0.003587;0.001136
0.009941;0.003146;0.000996;0.009941;0.003146;0.000996
0.008102;0.002564;0.000811;0.008102;0.002564;0.000811
0.009531;0.003015;0.000954;0.009531;0.003015;0.000954
0.012384;0.003917;0.001239;0.012384;0.003917;0.001239
0.012438;0.003934;0.001244;0.012438;0.003934;0.001244
0.014236;0.004501;0.001423;0.014236;0.004501;0.001423
0.017175;0.005430;0.001716;0.017175;0.005430;0.001716
0.016225;0.005128;0.001621;0.016225;0.005128;0.001621
0.013173;0.004163;0.001315;0.013173;0.004163;0.001315
0.014313;0.004522;0.001429;0.014313;0.004522;0.001429
0.017724;0.005599;0.001768;0.017724;0.005599;0.001768
0.018174;0.005740;0.001813;0.018174;0.005740;0.001813
0.016849;0.005320;0.001680;0.016849;0.005320;0.001680
0.014136;0.004463;0.001409;0.014136;0.004463;0.001409
0.011436;0.003610;0.001139;0.011436;0.003610;0.001139
0.012119;0.003824;0.001207;0.012119;0.003824;0.001207
0.010404;0.003283;0.001036;0.010404;0.003283;0.001036
0.006817;0.002151;0.000678;0.006817;0.002151;0.000678
0.005948;0.001876;0.000592;0.005948;0.001876;0.000592
0.009799;0.003090;0.000974;0.009799;0.003090;0.000974
0.011829;0.003729;0.001176;0.011829;0.003729;0.001176
0.013139;0.004142;0.001305;0.013139;0.004142;0.001305
0.015003;0.004728;0.001490;0.015003;0.004728;0.001490
0.015464;0.004872;0.001535;0.015464;0.004872;0.001535
0.012194;0.003841;0.001210;0.012194;0.003841;0.001210
0.006658;0.002097;0.000660;0.006658;0.002097;0.000660
0.004966;0.001564;0.000492;0.004966;0.001564;0.000492
0.005495;0.001730;0.000545;0.005495;0.001730;0.000545
0.005223;0.001644;0.000518;0.005223;0.001644;0.000518
0.006250;0.001967;0.000619;0.006250;0.001967;0.000619
0.004847;0.001525;0.000480;0.004847;0.001525;0.000480
0.003281;0.001032;0.000325;0.003281;0.001032;0.000325
0.004523;0.001423;0.000447;0.004523;0.001423;0.000447
0.006843;0.002152;0.000677;0.006843;0.002152;0.000677
0.009707;0.003052;0.000959;0.009707;0.003052;0.000959
0.007892;0.002481;0.000780;0.007892;0.002481;0.000780
0.006941;0.002182;0.000686;0.006941;0.002182;0.000686
0.007408;0.002328;0.000731;0.007408;0.002328;0.000731
0.007128;0.002239;0.000704;0.007128;0.002239;0.000704
0.008251;0.002592;0.000814;0.008251;0.002592;0.000814
0.007956;0.002499;0.000785;0.007956;0.002499;0.000785
0.005651;0.001774;0.000557;0.005651;0.001774;0.000557
0.004571;0.001435;0.000450;0.004571;0.001435;0.000450
0.004429;0.001390;0.000436;0.004429;0.001390;0.000436
0.006487;0.002035;0.000639;0.006487;0.002035;0.000639
0.003688;0.001157;0.000363;0.003688;0.001157;0.000363
0.004673;0.001466;0.000460;0.004673;0.001466;0.000460
0.002531;0.000794;0.000249;0.002531;0.000794;0.000249
0.006677;0.002094;0.000656;0.006677;0.002094;0.000656
0.007611;0.002386;0.000748;0.007611;0.002386;0.000748
0.013185;0.004132;0.001295;0.013185;0.004132;0.001295
0.012786;0.004007;0.001256;0.012786;0.004007;0.001256
0.007980;0.002500;0.000783;0.007980;0.002500;0.000783
0.005643;0.001768;0.000554;0.005643;0.001768;0.000554
0.008648;0.002708;0.000848;0.008648;0.002708;0.000848
0.013051;0.004086;0.001279;0.013051;0.004086;0.001279
0.005662;0.001772;0.000555;0.005662;0.001772;0.000555
0.003340;0.001045;0.000327;0.003340;0.001045;0.000327
0.007160;0.002241;0.000701;0.007160;0.002241;0.000701
0.005776;0.001807;0.000565;0.005776;0.001807;0.000565
0.007558;0.002364;0.000740;0.007558;0.002364;0.000740
0.008889;0.002780;0.000869;0.008889;0.002780;0.000869
0.004206;0.001315;0.000411;0.004206;0.001315;0.000411
0.003414;0.001067;0.000334;0.003414;0.001067;0.000334
0.004122;0.001288;0.000403;0.004122;0.001288;0.000403
0.009646;0.003014;0.000942;0.009646;0.003014;0.000942
0.011250;0.003515;0.001098;0.011250;0.003515;0.001098
0.007149;0.002233;0.000698;0.007149;0.002233;0.000698
0.008813;0.002753;0.000860;0.008813;0.002753;0.000860
0.009815;0.003065;0.000957;0.009815;0.003065;0.000957
0.010307;0.003218;0.001005;0.010307;0.003218;0.001005
0.010605;0.003310;0.001033;0.010605;0.003310;0.001033
0.010855;0.003388;0.001057;0.010855;0.003388;0.001057
0.010122;0.003158;0.000985;0.010122;0.003158;0.000985
0.005576;0.001739;0.000543;0.005576;0.001739;0.000543
0.004938;0.001540;0.000480;0.004938;0.001540;0.000480
0.005687;0.001773;0.000553;0.005687;0.001773;0.000553
0.006690;0.002086;0.000650;0.006690;0.002086;0.000650
0.004690;0.001462;0.000456;0.004690;0.001462;0.000456
0.002576;0.000803;0.000250;0.002576;0.000803;0.000250
0.003690;0.001150;0.000358;0.003690;0.001150;0.000358
0.004745;0.001478;0.000460;0.004745;0.001478;0.000460
0.006213;0.001935;0.000603;0.006213;0.001935;0.000603
0.007989;0.002488;0.000775;0.007989;0.002488;0.000775
0.011472;0.003572;0.001112;0.011472;0.003572;0.001112
0.016155;0.005029;0.001565;0.016155;0.005029;0.001565
0.016846;0.005243;0.001632;0.016846;0.005243;0.001632
0.011528;0.003587;0.001116;0.011528;0.003587;0.001116
0.006333;0.001970;0.000613;0.006333;0.001970;0.000613
0.004157;0.001293;0.000402;0.004157;0.001293;0.000402
0.011132;0.003462;0.001077;0.011132;0.003462;0.001077
0.021850;0.006794;0.002112;0.021850;0.006794;0.002112
0.024035;0.007472;0.002323;0.024035;0.007472;0.002323
0.018819;0.005849;0.001818;0.018819;0.005849;0.001818
0.015874;0.004933;0.001533;0.015874;0.004933;0.001533
0.014945;0.004644;0.001443;0.014945;0.004644;0.001443
0.009194;0.002856;0.000887;0.009194;0.002856;0.000887
0.005997;0.001863;0.000578;0.005997;0.001863;0.000578
0.007202;0.002236;0.000694;0.007202;0.002236;0.000694
0.007308;0.002269;0.000704;0.007308;0.002269;0.000704
0.006509;0.002020;0.000627;0.006509;0.002020;0.000627
0.006357;0.001973;0.000612;0.006357;0.001973;0.000612
0.011112;0.003448;0.001070;0.011112;0.003448;0.001070
0.015162;0.004704;0.001459;0.015162;0.004704;0.001459
0.015746;0.004884;0.001515;0.015746;0.004884;0.001515
0.014158;0.004391;0.001362;0.014158;0.004391;0.001362
0.014714;0.004562;0.001414;0.014714;0.004562;0.001414
0.019006;0.005891;0.001826;0.019006;0.005891;0.001826
0.021390;0.006629;0.002055;0.021390;0.006629;0.002055
0.020603;0.006384;0.001978;0.020603;0.006384;0.001978
0.020639;0.006394;0.001981;0.020639;0.006394;0.001981
0.024478;0.007582;0.002348;0.024478;0.007582;0.002348
0.023037;0.007134;0.002209;0.023037;0.007134;0.002209
0.015530;0.004809;0.001489;0.015530;0.004809;0.001489
0.007463;0.002310;0.000715;0.007463;0.002310;0.000715
0.002593;0.000802;0.000248;0.002593;0.000802;0.000248
0.003872;0.001198;0.000371;0.003872;0.001198;0.000371
0.010271;0.003178;0.000983;0.010271;0.003178;0.000983
0.012251;0.003790;0.001172;0.012251;0.003790;0.001172
0.009994;0.003091;0.000956;0.009994;0.003091;0.000956
0.004639;0.001434;0.000444;0.004639;0.001434;0.000444
0.002328;0.000720;0.000222;0.002328;0.000720;0.000222
0.003773;0.001166;0.000360;0.003773;0.001166;0.000360
0.004769;0.001474;0.000455;0.004769;0.001474;0.000455
0.006280;0.001940;0.000599;0.006280;0.001940;0.000599
0.004252;0.001314;0.000406;0.004252;0.001314;0.000406
0.002959;0.000914;0.000282;0.002959;0.000914;0.000282
0.008350;0.002578;0.000796;0.008350;0.002578;0.000796
0.007819;0.002414;0.000745;0.007819;0.002414;0.000745
