0;16;1;0.000000;-nan;0.102685;18.096630;R;Double;Double
1;16;1;0.000000;-nan;0.009670;1.704267;K;Double;Double
2;16;1;0.000000;-nan;3.118104;549.514773;W;Double;Double
0;32;1;0.000000;-nan;0.021237;3.922162;R;Double;Double
1;32;1;0.000000;-nan;0.004893;0.903583;K;Double;Double
2;32;1;0.000000;-nan;2.318337;428.160087;W;Double;Double
0;64;1;0.000000;190.757834;0.020018;4.035352;R;Double;Double
1;64;1;0.000000;190.757834;0.002449;0.493593;K;Double;Double
2;64;1;0.000000;190.757834;1.968342;396.788497;W;Double;Double
0;128;1;0.000000;137.420416;0.027366;11.033030;R;Double;Double
1;128;1;0.000000;137.420416;0.001354;0.545884;K;Double;Double
2;128;1;0.000000;137.420416;2.016979;813.185952;W;Double;Double
0;16;2;0.000000;-nan;0.024083;4.244259;R;Double;Double
1;16;2;0.000000;-nan;0.005870;1.034552;K;Double;Double
2;16;2;0.000000;-nan;2.403619;423.598545;W;Double;Double
0;32;2;0.000000;-nan;0.021055;3.888565;R;Double;Double
1;32;2;0.000000;-nan;0.002937;0.542432;K;Double;Double
2;32;2;0.000000;-nan;1.937424;357.811453;W;Double;Double
0;64;2;0.000000;136.015441;0.022662;4.568307;R;Double;Double
1;64;2;0.000000;136.015441;0.001496;0.301635;K;Double;Double
2;64;2;0.000000;136.015441;1.796413;362.130239;W;Double;Double
0;128;2;0.000000;97.255674;0.021256;8.569967;R;Double;Double
1;128;2;0.000000;97.255674;0.000809;0.326339;K;Double;Double
2;128;2;0.000000;97.255674;1.664919;671.245988;W;Double;Double
0;16;4;0.000000;-nan;0.023275;4.101778;R;Double;Double
1;16;4;0.000000;-nan;0.003883;0.684295;K;Double;Double
2;16;4;0.000000;-nan;2.227186;392.505102;W;Double;Double
0;32;4;0.000000;-nan;0.021547;3.979315;R;Double;Double
1;32;4;0.000000;-nan;0.001978;0.365335;K;Double;Double
2;32;4;0.000000;-nan;1.750179;323.230294;W;Double;Double
0;64;4;0.000000;97.652763;0.022636;4.563116;R;Double;Double
1;64;4;0.000000;97.652763;0.001400;0.282122;K;Double;Double
2;64;4;0.000000;97.652763;1.676153;337.887466;W;Double;Double
0;128;4;0.000000;68.585145;0.022211;8.954845;R;Double;Double
1;128;4;0.000000;68.585145;0.000614;0.247710;K;Double;Double
2;128;4;0.000000;68.585145;1.613745;650.613991;W;Double;Double
0;16;8;0.000000;-nan;0.023245;4.096526;R;Double;Double
1;16;8;0.000000;-nan;0.003099;0.546100;K;Double;Double
2;16;8;0.000000;-nan;2.049418;361.176446;W;Double;Double
0;32;8;0.000000;-nan;0.019982;3.690289;R;Double;Double
1;32;8;0.000000;-nan;0.001517;0.280132;K;Double;Double
2;32;8;0.000000;-nan;1.781290;328.976002;W;Double;Double
0;64;8;0.000000;71.301103;0.018985;3.827052;R;Double;Double
1;64;8;0.000000;71.301103;0.000717;0.144473;K;Double;Double
2;64;8;0.000000;71.301103;1.485193;299.392879;W;Double;Double
0;128;8;0.000000;49.037921;0.023250;9.373846;R;Double;Double
1;128;8;0.000000;49.037921;0.000509;0.205031;K;Double;Double
2;128;8;0.000000;49.037921;1.560685;629.221947;W;Double;Double
0;16;16;0.000000;-nan;0.023746;4.184804;R;Double;Double
1;16;16;0.000000;-nan;0.003662;0.645303;K;Double;Double
2;16;16;0.000000;-nan;2.011783;354.543794;W;Double;Double
0;32;16;0.000000;-nan;0.020478;3.781875;R;Double;Double
1;32;16;0.000000;-nan;0.001475;0.272383;K;Double;Double
2;32;16;0.000000;-nan;1.762666;325.536520;W;Double;Double
0;64;16;0.000000;53.099591;0.021699;4.374186;R;Double;Double
1;64;16;0.000000;53.099591;0.000695;0.140052;K;Double;Double
2;64;16;0.000000;53.099591;1.563993;315.277684;W;Double;Double
0;128;16;0.000000;34.689527;0.018687;7.534143;R;Double;Double
1;128;16;0.000000;34.689527;0.000381;0.153413;K;Double;Double
2;128;16;0.000000;34.689527;1.436742;579.251586;W;Double;Double
