0;16;1;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;0.040678;7.168878;R;Float;Double
1;16;1;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;0.007499;1.321488;K;Float;Double
2;16;1;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;2.693844;474.745956;W;Float;Double
0;32;1;0.000000;489.551192;0.020623;3.808735;R;Float;Double
1;32;1;0.000000;489.551192;0.003961;0.731506;K;Float;Double
2;32;1;0.000000;489.551192;2.288192;422.592794;W;Float;Double
0;64;1;0.000000;190.757829;0.018955;3.820948;R;Float;Double
1;64;1;0.000000;190.757829;0.002182;0.439908;K;Float;Double
2;64;1;0.000000;190.757829;1.975222;398.175356;W;Float;Double
0;128;1;0.000000;137.420414;0.023491;9.471027;R;Float;Double
1;128;1;0.000000;137.420414;0.001393;0.561456;K;Float;Double
2;128;1;0.000000;137.420414;2.014093;812.022616;W;Float;Double
0;16;2;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;0.023076;4.066735;R;Float;Double
1;16;2;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;0.004837;0.852490;K;Float;Double
2;16;2;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;2.385105;420.335729;W;Float;Double
0;32;2;0.000000;310.652667;0.020835;3.847924;R;Float;Double
1;32;2;0.000000;310.652667;0.002585;0.477484;K;Float;Double
2;32;2;0.000000;310.652667;1.993016;368.078511;W;Float;Double
0;64;2;0.000000;136.015438;0.020867;4.206499;R;Float;Double
1;64;2;0.000000;136.015438;0.001395;0.281113;K;Float;Double
2;64;2;0.000000;136.015438;1.694407;341.567299;W;Float;Double
0;128;2;0.000000;97.255673;0.023198;9.352892;R;Float;Double
1;128;2;0.000000;97.255673;0.001274;0.513587;K;Float;Double
2;128;2;0.000000;97.255673;1.722088;694.294851;W;Float;Double
0;16;4;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;0.023109;4.072660;R;Float;Double
1;16;4;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;0.003512;0.618916;K;Float;Double
2;16;4;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;2.233313;393.584908;W;Float;Double
0;32;4;0.000000;231.571230;0.020801;3.841539;R;Float;Double
1;32;4;0.000000;231.571230;0.001925;0.355471;K;Float;Double
2;32;4;0.000000;231.571230;1.829345;337.851072;W;Float;Double
0;64;4;0.000000;97.652760;0.023090;4.654674;R;Float;Double
1;64;4;0.000000;97.652760;0.001583;0.319081;K;Float;Double
2;64;4;0.000000;97.652760;1.693391;341.362460;W;Float;Double
0;128;4;0.000000;68.585144;0.027398;11.045911;R;Float;Double
1;128;4;0.000000;68.585144;0.000899;0.362385;K;Float;Double
2;128;4;0.000000;68.585144;1.603716;646.570504;W;Float;Double
0;16;8;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;0.023323;4.110265;R;Float;Double
1;16;8;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;0.002849;0.502024;K;Float;Double
2;16;8;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;2.159622;380.598053;W;Float;Double
0;32;8;0.000000;176.293388;0.020882;3.856598;R;Float;Double
1;32;8;0.000000;176.293388;0.001647;0.304130;K;Float;Double
2;32;8;0.000000;176.293388;1.781083;328.937824;W;Float;Double
0;64;8;0.000000;71.301103;0.018444;3.717952;R;Float;Double
1;64;8;0.000000;71.301103;0.000993;0.200081;K;Float;Double
2;64;8;0.000000;71.301103;1.515458;305.493866;W;Float;Double
0;128;8;0.000000;49.037921;0.021235;8.561413;R;Float;Double
1;128;8;0.000000;49.037921;0.000841;0.338931;K;Float;Double
2;128;8;0.000000;49.037921;1.558424;628.310059;W;Float;Double
0;16;16;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;0.022813;4.020432;R;Float;Double
1;16;16;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;0.002516;0.443451;K;Float;Double
2;16;16;0.000000;509260601215549374510723925714289645235786544514115538056269396686737252867375104.000000;2.113816;372.525465;W;Float;Double
0;32;16;0.000000;136.681310;0.021396;3.951575;R;Float;Double
1;32;16;0.000000;136.681310;0.001442;0.266394;K;Float;Double
2;32;16;0.000000;136.681310;1.594610;294.499153;W;Float;Double
0;64;16;0.000000;53.099590;0.020191;4.070292;R;Float;Double
1;64;16;0.000000;53.099590;0.000956;0.192775;K;Float;Double
2;64;16;0.000000;53.099590;1.542084;310.861245;W;Float;Double
0;128;16;0.000000;34.689526;0.022543;9.088745;R;Float;Double
1;128;16;0.000000;34.689526;0.000751;0.302692;K;Float;Double
2;128;16;0.000000;34.689526;1.520796;613.139690;W;Float;Double
