0;16;1;0.000000;194.467664;0.006681;1.177411;R;Double;Double
1;16;1;0.000000;194.467664;0.002176;0.383409;K;Double;Double
2;16;1;0.000000;194.467664;0.556833;98.132662;W;Double;Double
0;32;1;0.000000;-nan;0.005328;0.984074;R;Double;Double
1;32;1;0.000000;-nan;0.001271;0.234823;K;Double;Double
2;32;1;0.000000;-nan;0.486955;89.932803;W;Double;Double
0;64;1;0.000000;97.135330;0.005479;1.104408;R;Double;Double
1;64;1;0.000000;97.135330;0.000765;0.154278;K;Double;Double
2;64;1;0.000000;97.135330;0.392433;79.108596;W;Double;Double
0;128;1;0.000000;97.097326;0.008533;3.440445;R;Double;Double
1;128;1;0.000000;97.097326;0.000509;0.205127;K;Double;Double
2;128;1;0.000000;97.097326;0.387820;156.357591;W;Double;Double
0;16;2;0.000000;137.702933;0.005710;1.006358;R;Double;Double
1;16;2;0.000000;137.702933;0.001320;0.232566;K;Double;Double
2;16;2;0.000000;137.702933;0.542313;95.573720;W;Double;Double
0;32;2;0.000000;-nan;0.006165;1.138495;R;Double;Double
1;32;2;0.000000;-nan;0.000759;0.140110;K;Double;Double
2;32;2;0.000000;-nan;0.422349;78.001109;W;Double;Double
0;64;2;0.000000;68.726769;0.005554;1.119548;R;Double;Double
1;64;2;0.000000;68.726769;0.000503;0.101458;K;Double;Double
2;64;2;0.000000;68.726769;0.394221;79.469106;W;Double;Double
0;128;2;0.000000;68.793924;0.007325;2.953099;R;Double;Double
1;128;2;0.000000;68.793924;0.000393;0.158315;K;Double;Double
2;128;2;0.000000;68.793924;0.369688;149.047319;W;Double;Double
0;16;4;0.000000;97.261215;0.006771;1.193209;R;Double;Double
1;16;4;0.000000;97.261215;0.000899;0.158363;K;Double;Double
2;16;4;0.000000;97.261215;0.531662;93.696762;W;Double;Double
0;32;4;0.000000;-nan;0.005769;1.065533;R;Double;Double
1;32;4;0.000000;-nan;0.000544;0.100437;K;Double;Double
2;32;4;0.000000;-nan;0.393725;72.714744;W;Double;Double
0;64;4;0.000000;48.468301;0.007930;1.598626;R;Double;Double
1;64;4;0.000000;48.468301;0.000296;0.059741;K;Double;Double
2;64;4;0.000000;48.468301;0.292295;58.922274;W;Double;Double
0;128;4;0.000000;48.586678;0.008158;3.289146;R;Double;Double
1;128;4;0.000000;48.586678;0.000282;0.113810;K;Double;Double
2;128;4;0.000000;48.586678;0.332662;134.119277;W;Double;Double
0;16;8;0.000000;69.153472;0.005997;1.056821;R;Double;Double
1;16;8;0.000000;69.153472;0.000678;0.119413;K;Double;Double
2;16;8;0.000000;69.153472;0.481452;84.848072;W;Double;Double
0;32;8;0.000000;-nan;0.005042;0.931191;R;Double;Double
1;32;8;0.000000;-nan;0.000455;0.084101;K;Double;Double
2;32;8;0.000000;-nan;0.386410;71.363794;W;Double;Double
0;64;8;0.000000;34.662423;0.008472;1.707870;R;Double;Double
1;64;8;0.000000;34.662423;0.000259;0.052243;K;Double;Double
2;64;8;0.000000;34.662423;0.312797;63.055287;W;Double;Double
0;128;8;0.000000;34.547540;0.007077;2.853227;R;Double;Double
1;128;8;0.000000;34.547540;0.000319;0.128613;K;Double;Double
2;128;8;0.000000;34.547540;0.264376;106.588416;W;Double;Double
0;16;16;0.000000;48.971198;0.005906;1.040854;R;Double;Double
1;16;16;0.000000;48.971198;0.000589;0.103741;K;Double;Double
2;16;16;0.000000;48.971198;0.448535;79.047028;W;Double;Double
0;32;16;0.000000;-nan;0.005536;1.022338;R;Double;Double
1;32;16;0.000000;-nan;0.000348;0.064243;K;Double;Double
2;32;16;0.000000;-nan;0.378938;69.983783;W;Double;Double
0;64;16;0.000000;24.552164;0.005793;1.167850;R;Double;Double
1;64;16;0.000000;24.552164;0.000252;0.050705;K;Double;Double
2;64;16;0.000000;24.552164;0.315485;63.597038;W;Double;Double
0;128;16;0.000000;24.401539;0.007178;2.894080;R;Double;Double
1;128;16;0.000000;24.401539;0.000295;0.118808;K;Double;Double
2;128;16;0.000000;24.401539;0.257780;103.929261;W;Double;Double
