0;1;1;0.000000;168.353358;0.003142;0.528814;R;Double;Double
1;1;1;0.000000;168.353358;0.009395;1.581305;K;Double;Double
2;1;1;0.000000;168.353358;0.002474;0.416454;W;Double;Double
0;2;1;0.000000;137.386689;0.001046;0.176637;R;Double;Double
1;2;1;0.000000;137.386689;0.002589;0.437083;K;Double;Double
2;2;1;0.000000;137.386689;0.000683;0.115289;W;Double;Double
0;4;1;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.002735;0.464688;R;Double;Double
1;4;1;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.004495;0.763706;K;Double;Double
2;4;1;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.000808;0.137195;W;Double;Double
0;8;1;0.000000;97.097326;0.000414;0.071193;R;Double;Double
1;8;1;0.000000;97.097326;0.000956;0.164368;K;Double;Double
2;8;1;0.000000;97.097326;0.000211;0.036212;W;Double;Double
0;16;1;0.000000;97.097326;0.000431;0.075925;R;Double;Double
1;16;1;0.000000;97.097326;0.000963;0.169750;K;Double;Double
2;16;1;0.000000;97.097326;0.000234;0.041261;W;Double;Double
0;32;1;0.000000;97.097326;0.000430;0.079478;R;Double;Double
1;32;1;0.000000;97.097326;0.000987;0.182337;K;Double;Double
2;32;1;0.000000;97.097326;0.003625;0.669553;W;Double;Double
0;64;1;0.000000;97.097326;0.000438;0.088337;R;Double;Double
1;64;1;0.000000;97.097326;0.000927;0.186864;K;Double;Double
2;64;1;0.000000;97.097326;0.000280;0.056520;W;Double;Double
0;1;2;0.000000;119.238747;0.003544;0.596430;R;Double;Double
1;1;2;0.000000;119.238747;0.006593;1.109755;K;Double;Double
2;1;2;0.000000;119.238747;0.002849;0.479536;W;Double;Double
0;2;2;0.000000;97.332309;0.000575;0.097013;R;Double;Double
1;2;2;0.000000;97.332309;0.000870;0.146808;K;Double;Double
2;2;2;0.000000;97.332309;0.000375;0.063240;W;Double;Double
0;4;2;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.002362;0.401336;R;Double;Double
1;4;2;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.003470;0.589488;K;Double;Double
2;4;2;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.001106;0.187909;W;Double;Double
0;8;2;0.000000;68.793924;0.000671;0.115361;R;Double;Double
1;8;2;0.000000;68.793924;0.001100;0.189261;K;Double;Double
2;8;2;0.000000;68.793924;0.000355;0.061105;W;Double;Double
0;16;2;0.000000;68.793924;0.000449;0.079203;R;Double;Double
1;16;2;0.000000;68.793924;0.000690;0.121598;K;Double;Double
2;16;2;0.000000;68.793924;0.000241;0.042522;W;Double;Double
0;32;2;0.000000;68.793924;0.000431;0.079522;R;Double;Double
1;32;2;0.000000;68.793924;0.000680;0.125624;K;Double;Double
2;32;2;0.000000;68.793924;0.000283;0.052266;W;Double;Double
0;64;2;0.000000;68.793924;0.000427;0.085982;R;Double;Double
1;64;2;0.000000;68.793924;0.000643;0.129526;K;Double;Double
2;64;2;0.000000;68.793924;0.003099;0.624705;W;Double;Double
0;1;4;0.000000;84.126950;0.003534;0.594865;R;Double;Double
1;1;4;0.000000;84.126950;0.004653;0.783149;K;Double;Double
2;1;4;0.000000;84.126950;0.002839;0.477770;W;Double;Double
0;2;4;0.000000;68.682702;0.002579;0.435473;R;Double;Double
1;2;4;0.000000;68.682702;0.002989;0.504590;K;Double;Double
2;2;4;0.000000;68.682702;0.001732;0.292408;W;Double;Double
0;4;4;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.001211;0.205691;R;Double;Double
1;4;4;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.001106;0.187909;K;Double;Double
2;4;4;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.000584;0.099200;W;Double;Double
0;8;4;0.000000;48.586678;0.000614;0.105601;R;Double;Double
1;8;4;0.000000;48.586678;0.000731;0.125696;K;Double;Double
2;8;4;0.000000;48.586678;0.000314;0.054092;W;Double;Double
0;16;4;0.000000;48.586678;0.000463;0.081640;R;Double;Double
1;16;4;0.000000;48.586678;0.000489;0.086136;K;Double;Double
2;16;4;0.000000;48.586678;0.000233;0.041009;W;Double;Double
0;32;4;0.000000;48.586678;0.000443;0.081856;R;Double;Double
1;32;4;0.000000;48.586678;0.000519;0.095858;K;Double;Double
2;32;4;0.000000;48.586678;0.001794;0.331298;W;Double;Double
0;64;4;0.000000;48.586678;0.000480;0.096796;R;Double;Double
1;64;4;0.000000;48.586678;0.000463;0.093384;K;Double;Double
2;64;4;0.000000;48.586678;0.008595;1.732718;W;Double;Double
0;1;8;0.000000;59.918215;0.003534;0.594785;R;Double;Double
1;1;8;0.000000;59.918215;0.003715;0.625243;K;Double;Double
2;1;8;0.000000;59.918215;0.003177;0.534673;W;Double;Double
0;2;8;0.000000;48.970688;0.000580;0.097979;R;Double;Double
1;2;8;0.000000;48.970688;0.000510;0.086104;K;Double;Double
2;2;8;0.000000;48.970688;0.000378;0.063844;W;Double;Double
0;4;8;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.001041;0.176891;R;Double;Double
1;4;8;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.000933;0.158582;K;Double;Double
2;4;8;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.000635;0.107868;W;Double;Double
0;8;8;0.000000;34.547540;0.000500;0.086039;R;Double;Double
1;8;8;0.000000;34.547540;0.000458;0.078821;K;Double;Double
2;8;8;0.000000;34.547540;0.000316;0.054338;W;Double;Double
0;16;8;0.000000;34.547540;0.001787;0.314920;R;Double;Double
1;16;8;0.000000;34.547540;0.000301;0.053026;K;Double;Double
2;16;8;0.000000;34.547540;0.000144;0.025378;W;Double;Double
0;32;8;0.000000;34.547540;0.000434;0.080227;R;Double;Double
1;32;8;0.000000;34.547540;0.000449;0.082957;K;Double;Double
2;32;8;0.000000;34.547540;0.007629;1.409028;W;Double;Double
0;64;8;0.000000;34.547540;0.000439;0.088530;R;Double;Double
1;64;8;0.000000;34.547540;0.000486;0.097902;K;Double;Double
2;64;8;0.000000;34.547540;0.000288;0.058155;W;Double;Double
0;1;16;0.000000;42.446499;0.003063;0.515571;R;Double;Double
1;1;16;0.000000;42.446499;0.002836;0.477369;K;Double;Double
2;1;16;0.000000;42.446499;0.002541;0.427650;W;Double;Double
0;2;16;0.000000;34.639656;0.000934;0.157636;R;Double;Double
1;2;16;0.000000;34.639656;0.000716;0.120844;K;Double;Double
2;2;16;0.000000;34.639656;0.000580;0.097859;W;Double;Double
0;4;16;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.001247;0.211807;R;Double;Double
1;4;16;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.000963;0.163645;K;Double;Double
2;4;16;0.000000;2683469383711538949758192830649244506822938302975609459086059377842312462475830820095980045644347514627982419853231095566827520.000000;0.000561;0.095230;W;Double;Double
0;8;16;0.000000;24.401539;0.000503;0.086449;R;Double;Double
1;8;16;0.000000;24.401539;0.000462;0.079436;K;Double;Double
2;8;16;0.000000;24.401539;0.000277;0.047613;W;Double;Double
0;16;16;0.000000;24.401539;0.000714;0.125884;R;Double;Double
1;16;16;0.000000;24.401539;0.000442;0.077942;K;Double;Double
2;16;16;0.000000;24.401539;0.008600;1.515651;W;Double;Double
0;32;16;0.000000;24.401539;0.000417;0.077012;R;Double;Double
1;32;16;0.000000;24.401539;0.000421;0.077673;K;Double;Double
